"X1","baseMean_Unext.vs.NonVen","log2FoldChange_Unext.vs.NonVen","lfcSE_Unext.vs.NonVen","stat_Unext.vs.NonVen","pvalue_Unext.vs.NonVen","padj_Unext.vs.NonVen","IHW_pvalue_Unext.vs.NonVen","t_ID_Unext.vs.NonVen","Human_Unext.vs.NonVen","type_Unext.vs.NonVen","baseMean_Unext.vs.1DPE","log2FoldChange_Unext.vs.1DPE","lfcSE_Unext.vs.1DPE","stat_Unext.vs.1DPE","pvalue_Unext.vs.1DPE","padj_Unext.vs.1DPE","IHW_pvalue_Unext.vs.1DPE","t_ID_Unext.vs.1DPE","Human_Unext.vs.1DPE","type_Unext.vs.1DPE"
"RBM42_crovir-transcript-810",1815.79061022222,2.00099889107751,0.126999650202622,15.7559401768824,6.25225724209635e-56,4.57908373458646e-54,7.32966893112423e-54,"crovir-transcript-810","NP_077297.2","Nonvenom",1815.79061022222,0.476758574574657,0.137989041830207,3.45504663450956,0.000550197647968484,0.00548949090522262,0.00536545517056917,"crovir-transcript-810","NP_077297.2","Nonvenom"
"ERLEC1_crovir-transcript-9783",3137.25791399044,3.47703017129291,0.220638022268655,15.7589799597604,5.9586974749661e-56,4.38846417946805e-54,7.32966893112423e-54,"crovir-transcript-9783","XP_024308560.1","Nonvenom",3137.25791399044,0.678932591386866,0.241540369711685,2.81084521066716,0.00494115509528272,0.0300756048485367,0.0284664994171933,"crovir-transcript-9783","XP_024308560.1","Nonvenom"
"LOC103061241_crovir-transcript-8385",2295.76219471372,-1.72983820807539,0.110089603289971,-15.7130024669002,1.23203455657981e-55,8.97343180076886e-54,1.34534282989392e-53,"crovir-transcript-8385","NP_001026788.1","Nonvenom",2295.76219471372,1.03578673909366,0.119897163514986,8.63895949435201,5.67272820277985e-18,1.10034242639215e-15,1.02350126822731e-15,"crovir-transcript-8385","NP_001026788.1","Nonvenom"
"CEP89_crovir-transcript-11541",361.806066848815,3.30690177052648,0.210661004399753,15.697740452482,1.56725638568555e-55,1.13522752376333e-53,1.43419796869705e-53,"crovir-transcript-11541","NP_001119807.1","Nonvenom",361.806066848815,-0.760427250886371,0.174507045542273,-4.35757334910678,1.31512431427344e-05,0.000250310096757095,0.000228590481485606,"crovir-transcript-11541","NP_001119807.1","Nonvenom"
"XPNPEP1_crovir-transcript-10509",440.297338816021,1.86624369576495,0.119872325895613,15.5685950182539,1.18992286043344e-54,8.47932598329405e-53,9.98199515251878e-53,"crovir-transcript-10509","NP_001311062.1","Nonvenom",440.297338816021,-0.440188307532826,0.125131528736214,-3.5178049207788,0.000435132116278262,0.00455507350294467,0.0041474917291745,"crovir-transcript-10509","NP_001311062.1","Nonvenom"
"NEK1_crovir-transcript-4639",1453.0232386599,1.67087993133945,0.107297181124093,15.5724494701032,1.12033428198618e-54,8.02682980403466e-53,1.4037897963448e-52,"crovir-transcript-4639","NP_001186326.1","Nonvenom",1453.0232386599,0.806997704012991,0.0937975423940295,8.60361245524871,7.72454961345008e-18,1.45552584859152e-15,1.33940107517995e-15,"crovir-transcript-4639","NP_001186326.1","Nonvenom"
"GANAB_crovir-transcript-12472",1761.61907451245,1.85963310871255,0.119780034223708,15.5254013806624,2.33538234918713e-54,1.65523362953408e-52,2.45836912604003e-52,"crovir-transcript-12472","NP_938149.2","Nonvenom",1761.61907451245,0.341909965820417,0.132357302948373,2.58323460968212,0.00978787386461648,0.050155144400625,0.0466700838038087,"crovir-transcript-12472","NP_938149.2","Nonvenom"
"LOC103059360_crovir-transcript-10826",1071.86860880353,6.68097944938135,0.430901278218579,15.5046637990996,3.22600848341224e-54,2.25018358924992e-52,3.5878306770116e-52,"crovir-transcript-10826","XP_016861165.1","Nonvenom",1071.86860880353,-2.69592586611749,0.408044097717506,-6.60694734024535,3.92325511826377e-11,2.9338318039878e-09,2.65796546061947e-09,"crovir-transcript-10826","XP_016861165.1","Nonvenom"
"LOC103056029_crovir-transcript-9659",217.480074101646,2.26544186155701,0.148485447178539,15.2569959184825,1.47902386697875e-52,9.74898581919041e-51,1.22750208568346e-50,"crovir-transcript-9659","XP_005264324.1","Nonvenom",217.480074101646,-0.576638256850792,0.160974746546664,-3.58216595597269,0.000340757198254491,0.00374237089506806,0.00407726150982291,"crovir-transcript-9659","XP_005264324.1","Nonvenom"
"TSG101_crovir-transcript-7747",4715.73579203641,2.31267717553606,0.15240924480732,15.174126598815,5.24715398513107e-52,3.37430395053575e-50,5.01154912869127e-50,"crovir-transcript-7747","NP_006283.1","Nonvenom",4715.73579203641,1.56428923512697,0.170453476451685,9.17722106753492,4.42359503297328e-20,1.19075956091669e-17,1.13067931333008e-17,"crovir-transcript-7747","NP_006283.1","Nonvenom"
"LOC103048537_crovir-transcript-7457",107.023695513606,6.78617936810786,0.44905283928174,15.1122067927738,1.34556868793374e-51,8.56938744590842e-50,6.81416232908631e-50,"crovir-transcript-7457","NP_001182207.1","Nonvenom",107.023695513606,-1.01528016944394,0.272964052412846,-3.71946474442126,0.000199645410858461,0.00240951815304588,0.00187856065681947,"crovir-transcript-7457","NP_001182207.1","Nonvenom"
"SPCS3_crovir-transcript-4610",9950.24596746411,2.64758595575218,0.174917207613686,15.1362235418228,9.34267838476486e-52,5.97886063817258e-50,1.04623016532897e-49,"crovir-transcript-4610","NP_068747.1","Nonvenom",9950.24596746411,0.63935293454231,0.197577479052446,3.23596058421515,0.00121234123494142,0.010506426339604,0.00981000286425923,"crovir-transcript-4610","NP_068747.1","Nonvenom"
"NAP1L1_crovir-transcript-11900",3113.18721443575,-1.94462050980639,0.129042149730906,-15.0696537050999,2.56453701632822e-51,1.61762160221315e-49,2.42522111087144e-49,"crovir-transcript-11900","NP_001317160.1","Nonvenom",3113.18721443575,0.379506001247947,0.145737299710114,2.60404166951647,0.00921315546876801,0.0478110950079384,0.0448741130921794,"crovir-transcript-11900","NP_001317160.1","Nonvenom"
"RAB33A_crovir-transcript-156",391.081528940395,1.70410578552648,0.113229804903423,15.0499754634388,3.4536237024235e-51,2.16805339376424e-49,2.72981222054923e-49,"crovir-transcript-156","NP_004785.1","Nonvenom",391.081528940395,0.511716214007365,0.108838058166784,4.70162939900312,2.58093622496144e-06,5.85930272069559e-05,6.45468954620616e-05,"crovir-transcript-156","NP_004785.1","Nonvenom"
"AP4B1_crovir-transcript-6361",692.612011509019,-2.48003947513056,0.164874669001331,-15.0419678787075,3.89788277677947e-51,2.43534543347316e-49,3.86474773403466e-49,"crovir-transcript-6361","NP_001240781.1","Nonvenom",692.612011509019,0.501562758335435,0.179305107393921,2.79725862595501,0.00515382602006427,0.0309558129347212,0.0292810028759065,"crovir-transcript-6361","NP_001240781.1","Nonvenom"
"LOC103055610_crovir-transcript-14422",112.021414952109,3.63973511175212,0.243305662282833,14.9595166738087,1.35002943606327e-50,8.31655983907574e-49,7.71238868939624e-49,"crovir-transcript-14422","NP_858041.2","Nonvenom",112.021414952109,0.659205038064815,0.197384621825231,3.33969805737192,0.000838695229039998,0.00772513273117149,0.00653179600039135,"crovir-transcript-14422","NP_858041.2","Nonvenom"
"GPR4_crovir-transcript-1257",515.186911449951,4.98989452450116,0.334486853184776,14.9180587427891,2.51483824259687e-50,1.51384075580614e-48,1.78882020476774e-48,"crovir-transcript-1257","NP_005273.1","Nonvenom",515.186911449951,1.78738954307639,0.352865790486612,5.06535229899029,4.07645745441294e-07,1.2082803106451e-05,1.31744031277814e-05,"crovir-transcript-1257","NP_005273.1","Nonvenom"
"SAR1A_crovir-transcript-10245",1848.53013714508,2.99732881110745,0.20075537180479,14.9302545887639,2.09464849930137e-50,1.27252309522074e-48,2.11773964665667e-48,"crovir-transcript-10245","NP_001136120.1","Nonvenom",1848.53013714508,0.81051172648313,0.200295725896741,4.04657524694747,5.19724230895516e-05,0.000789240074053482,0.000729177639797661,"crovir-transcript-10245","NP_001136120.1","Nonvenom"
"LOC103058237_crovir-transcript-15736",342.461369698139,2.03542693574381,0.136732081309405,14.8862426158638,4.04893302694133e-50,2.40437315739493e-48,3.03758235784673e-48,"crovir-transcript-15736","NP_056540.2","Nonvenom",342.461369698139,-0.771537185273206,0.139084307865084,-5.54726264318487,2.90176687442006e-08,1.14937853073876e-06,1.24406711434179e-06,"crovir-transcript-15736","NP_056540.2","Nonvenom"
"CDK2AP2_crovir-transcript-7950",540.076803009163,1.95671644608138,0.131874263072092,14.8377431691254,8.35187655853091e-50,4.87180480845633e-48,7.39578188891447e-48,"crovir-transcript-7950","NP_005842.1","Nonvenom",540.076803009163,0.595646886918248,0.141893644268595,4.1978405022196,2.69472306618703e-05,0.000457443979961478,0.000428112891430937,"crovir-transcript-7950","NP_005842.1","Nonvenom"
"MMADHC_crovir-transcript-8167",804.580365947389,1.8355032764235,0.123676961257091,14.8411091101113,7.94317293269935e-50,4.65399327874558e-48,7.39578188891447e-48,"crovir-transcript-8167","NP_056517.1","Nonvenom",804.580365947389,0.377776504913764,0.135964520139211,2.77849327550282,0.00546116436387511,0.0322582883831226,0.0304881127986819,"crovir-transcript-8167","NP_056517.1","Nonvenom"
"ITPKC_crovir-transcript-1225",462.451402385267,2.10471708197162,0.143485572819314,14.6684927314749,1.02598893430464e-48,5.85524334239744e-47,7.38905780452914e-47,"crovir-transcript-1225","NP_079470.1","Nonvenom",462.451402385267,-0.967975615762767,0.152602623510399,-6.34311254614052,2.25168808140886e-10,1.43477129438565e-08,1.30838902768521e-08,"crovir-transcript-1225","NP_079470.1","Nonvenom"
"AKTIP_crovir-transcript-11466",717.889600848148,1.69730470433147,0.117207654809988,14.4811762259305,1.59346820223548e-47,8.71646942326572e-46,1.19554361369216e-45,"crovir-transcript-11466","NP_001295254.1","Nonvenom",717.889600848148,0.484054788586745,0.118492680382076,4.08510286902047,4.40572934916514e-05,0.000689342468748378,0.00063473347396726,"crovir-transcript-11466","NP_001295254.1","Nonvenom"
"AVL9_crovir-transcript-2221",250.090205504351,1.80293328403104,0.125765348335326,14.3356918888652,1.30935090139147e-46,6.96015037622732e-45,8.82875654663446e-45,"crovir-transcript-2221","XP_005249725.1","Nonvenom",250.090205504351,-0.390744175539834,0.135329840197351,-2.88734675936964,0.00388505801551401,0.0250949633813074,0.0367259754364334,"crovir-transcript-2221","XP_005249725.1","Nonvenom"
"MBTPS2_crovir-transcript-3532",209.386538973233,2.19497974312269,0.153169568806968,14.3303905613844,1.41323586681226e-46,7.48220418963293e-45,1.0507657982289e-44,"crovir-transcript-3532","NP_056968.1","Nonvenom",209.386538973233,-0.783339387248986,0.167734071411863,-4.6701268302582,3.01013830179415e-06,6.74086998313495e-05,6.33156503989705e-05,"crovir-transcript-3532","NP_056968.1","Nonvenom"
"FGFR1_crovir-transcript-12872",391.738664998173,-5.04442096415361,0.352566939456726,-14.3076970629368,1.9589350170271e-46,1.02887013264814e-44,1.30063990057501e-44,"crovir-transcript-12872","XP_011542745.1","Nonvenom",391.738664998173,1.39873120164988,0.36965231259214,3.78391032330208,0.000154383469002062,0.00195049612656819,0.00180476190219309,"crovir-transcript-12872","XP_011542745.1","Nonvenom"
"UBA2_crovir-transcript-16017",2570.43865592905,-1.85204101166971,0.129343387311323,-14.318791630313,1.67001728365203e-46,8.80633514015388e-45,1.39854190017772e-44,"crovir-transcript-16017","XP_005258461.2","Nonvenom",2570.43865592905,0.48643155069902,0.147433614797266,3.29932594658217,0.000969173076200129,0.00873182573434406,0.00807108321581611,"crovir-transcript-16017","XP_005258461.2","Nonvenom"
"UBTF_crovir-transcript-2511",2461.41701140405,-1.52946508148918,0.106922310780733,-14.3044521795426,2.05247660756677e-46,1.07372218720447e-44,1.71200848688277e-44,"crovir-transcript-2511","XP_016880484.1","Nonvenom",2461.41701140405,-0.594925007390246,0.0983244934339693,-6.0506287559953,1.44281593253421e-09,7.58196898411405e-08,7.02450475429138e-08,"crovir-transcript-2511","XP_016880484.1","Nonvenom"
"ARF4_crovir-transcript-13529",4681.40947359961,2.14182875856787,0.150255000815915,14.254625449651,4.19547203235923e-46,2.1861228380471e-44,3.84402756658334e-44,"crovir-transcript-13529","NP_001651.1","Nonvenom",4681.40947359961,0.837088927397244,0.149117983063778,5.61360145971945,1.98158323348637e-08,8.16783839052662e-07,7.64522939747238e-07,"crovir-transcript-13529","NP_001651.1","Nonvenom"
"CD36_crovir-transcript-11616",163.01190879538,-5.48584505645621,0.386613780457753,-14.1894710787622,1.06458641680873e-45,5.43970648557735e-44,4.37241149452526e-44,"crovir-transcript-11616","NP_000063.2","Nonvenom",163.01190879538,2.45412169285972,0.381591873403699,6.43127347280643,1.26539258761234e-10,8.69298345344102e-09,7.6871717407386e-09,"crovir-transcript-11616","NP_000063.2","Nonvenom"
"SLC37A2_crovir-transcript-12765",241.64695295641,4.13557926230606,0.290967609444434,14.2131946239735,7.58832716952289e-46,3.90769207327423e-44,4.93681127039886e-44,"crovir-transcript-12765","NP_938018.1","Nonvenom",241.64695295641,-1.13748621224903,0.314175374659395,-3.62054541506382,0.000293982640942845,0.0033274142693627,0.00361464722945485,"crovir-transcript-12765","NP_938018.1","Nonvenom"
"ABCF1_crovir-transcript-13211",1012.00137351184,-2.24609203811325,0.158307816972947,-14.1881309531107,1.08512446277223e-45,5.52324161881323e-44,7.57563174216576e-44,"crovir-transcript-13211","NP_001020262.1","Nonvenom",1012.00137351184,1.22808822817111,0.180018442650356,6.82201340090686,8.97732895710153e-12,7.49436512304869e-10,6.91453513589076e-10,"crovir-transcript-13211","NP_001020262.1","Nonvenom"
"uknown_crovir-transcript-11617",125.418899723458,-6.92232371365878,0.48999342500122,-14.1273808187152,2.57546327610723e-45,1.30085564631883e-43,1.03336997058286e-43,"crovir-transcript-11617",NA,"Nonvenom",125.418899723458,3.26255850983359,0.532296183025071,6.12921642851593,8.83129252592717e-10,4.89431716037728e-08,3.71637185740179e-08,"crovir-transcript-11617",NA,"Nonvenom"
"METTL9_crovir-transcript-341",1310.42293475929,2.01313244837405,0.143008255369176,14.0770366240546,5.25683269024741e-45,2.6151254851144e-43,4.37570510297651e-43,"crovir-transcript-341","NP_057109.3","Nonvenom",1310.42293475929,0.883094411297346,0.158874365244937,5.55844493814894,2.72188795823325e-08,1.09014276568065e-06,9.90160831762066e-07,"crovir-transcript-341","NP_057109.3","Nonvenom"
"MRPL18_crovir-transcript-9331",594.383961085915,-1.77008754529062,0.126137385032729,-14.0330128520687,9.79023253338036e-45,4.79794183968599e-43,7.27142987791296e-43,"crovir-transcript-9331","NP_054880.2","Nonvenom",594.383961085915,0.848147317850726,0.140673664162189,6.02918337914949,1.64790220144321e-09,8.52385491648468e-08,7.58976143813155e-08,"crovir-transcript-9331","NP_054880.2","Nonvenom"
"CSRNP2_crovir-transcript-14714",354.305617236668,1.63073876627789,0.116642233676416,13.9806887683737,2.04499268929764e-44,9.94802163210729e-43,1.25679056565026e-42,"crovir-transcript-14714","NP_110436.1","Nonvenom",354.305617236668,-0.913212914704849,0.125818579772279,-7.2581721742344,3.92355942581347e-13,4.10728165289521e-11,3.75721551056967e-11,"crovir-transcript-14714","NP_110436.1","Nonvenom"
"PLCG1_crovir-transcript-6513",139.677313544199,-2.97690958973915,0.213815014457506,-13.9228276241133,4.60325925583594e-44,2.17508124622528e-42,1.74625058473771e-42,"crovir-transcript-6513","XP_005260495.1","Nonvenom",139.677313544199,0.916439422583792,0.228720964378684,4.00680114773598,6.15466377139577e-05,0.000901480336009523,0.000677657709833571,"crovir-transcript-6513","XP_005260495.1","Nonvenom"
"GPCPD1_crovir-transcript-8736",1330.64247222962,1.5048698778158,0.107795569037545,13.9604057128884,2.71881720261158e-44,1.29862924572567e-42,1.92177386931322e-42,"crovir-transcript-8736","NP_062539.1","Nonvenom",1330.64247222962,0.496861565706489,0.117529256714637,4.22755643654649,2.36242930781652e-05,0.000409882991266294,0.000382786780719618,"crovir-transcript-8736","NP_062539.1","Nonvenom"
"SFTPB_crovir-transcript-12983",110.699283050865,3.53024717900204,0.253433714778432,13.929666706296,4.1830292423301e-44,1.99078969319992e-42,1.94572976407165e-42,"crovir-transcript-12983","NP_000533.3","Nonvenom",110.699283050865,-1.39687165219123,0.267038520823639,-5.23097434738179,1.6861890990486e-07,5.51663719816215e-06,4.5550999587811e-06,"crovir-transcript-12983","NP_000533.3","Nonvenom"
"MTFR1_crovir-transcript-5066",1033.75241158838,2.03873481358807,0.146397558079979,13.9260165287339,4.40233120960487e-44,2.08762346533169e-42,2.87245414858862e-42,"crovir-transcript-5066","XP_006716547.2","Nonvenom",1033.75241158838,1.1146889006163,0.11172194770458,9.9773493348308,1.91514549785293e-23,6.82723489640003e-21,6.35046273537113e-21,"crovir-transcript-5066","XP_006716547.2","Nonvenom"
"MDM4_crovir-transcript-6271",1092.69225292735,-1.8702870258342,0.134469959843682,-13.908586185408,5.61789688503428e-44,2.63561333222089e-42,3.92841875764988e-42,"crovir-transcript-6271","XP_016856800.1","Nonvenom",1092.69225292735,0.534780023378006,0.151782879297206,3.52332243171414,0.000426172558045869,0.00448978916982828,0.00437962494136463,"crovir-transcript-6271","XP_016856800.1","Nonvenom"
"DUSP1_crovir-transcript-13969",5513.39761296047,4.17925328022416,0.300446025374624,13.9101633147354,5.49538279664149e-44,2.5873439788616e-42,4.33009233199437e-42,"crovir-transcript-13969","NP_004408.1","Nonvenom",5513.39761296047,0.865000185442991,0.307217469103892,2.81559570152722,0.00486868936878609,0.0297443319936492,0.0281822664486713,"crovir-transcript-13969","NP_004408.1","Nonvenom"
"EMCN_crovir-transcript-4374",262.851199120746,2.34111011477619,0.168731679427167,13.8747514558268,9.01048801664363e-44,4.19735913510293e-42,4.93191490393457e-42,"crovir-transcript-4374","NP_057326.2","Nonvenom",262.851199120746,-0.49654769101345,0.185661987481578,-2.67447148309085,0.00748471414809751,0.0408116492821026,0.0388094288123906,"crovir-transcript-4374","NP_057326.2","Nonvenom"
"HNRNPAB_crovir-transcript-13862",1515.59414499744,1.5510038641109,0.111698069039525,13.8856819768483,7.73605381596012e-44,3.6164679948866e-42,6.33664286713499e-42,"crovir-transcript-13862","NP_112556.2","Nonvenom",1515.59414499744,0.318904816276002,0.122744938292748,2.59810971199001,0.00937385386122658,0.0485247772486572,0.0455051350097739,"crovir-transcript-13862","NP_112556.2","Nonvenom"
"LOC103054933_crovir-transcript-11739",224.439247394621,4.72480065274533,0.341466886839735,13.8367754966615,1.52913622965824e-43,7.07319400546829e-42,8.96743590238994e-42,"crovir-transcript-11739","NP_001174.2","Nonvenom",224.439247394621,-1.17468308937236,0.318458339479506,-3.68865544953945,0.000225442270400839,0.00267408592318981,0.00313590257012305,"crovir-transcript-11739","NP_001174.2","Nonvenom"
"LOC103057629_crovir-transcript-15005",1879.16923190414,2.07746287044484,0.150091532300174,13.8413062922833,1.43573526089641e-43,6.66454152971739e-42,9.9567627903124e-42,"crovir-transcript-15005","NP_001407.1","Nonvenom",1879.16923190414,0.957522542659443,0.143122414873283,6.69023467433252,2.22812994020776e-11,1.75982238990062e-09,1.70506123779971e-09,"crovir-transcript-15005","NP_001407.1","Nonvenom"
